District_ID,Date,Year,Month,Avg_rainfall
7,2021-04-02 00:00:00,2021,4,0.0
7,2021-04-04 00:00:00,2021,4,0.0
7,2021-04-05 00:00:00,2021,4,0.01407931
7,2021-04-08 00:00:00,2021,4,0.0
7,2021-04-09 00:00:00,2021,4,0.0
7,2021-04-23 00:00:00,2021,4,0.712291723
7,2021-04-26 00:00:00,2021,4,0.0
7,2021-05-02 00:00:00,2021,5,0.056576653
7,2021-05-03 00:00:00,2021,5,0.0
7,2021-05-04 00:00:00,2021,5,6.15e-05
7,2021-05-07 00:00:00,2021,5,0.0
7,2021-05-11 00:00:00,2021,5,0.131289204
7,2021-05-13 00:00:00,2021,5,0.213228608
7,2021-05-17 00:00:00,2021,5,0.639316766
7,2021-05-18 00:00:00,2021,5,3.759792895
7,2021-05-20 00:00:00,2021,5,11.30282244
7,2021-05-31 00:00:00,2021,5,0.081870955
7,2021-06-03 00:00:00,2021,6,26.10204087
7,2021-06-05 00:00:00,2021,6,5.652178038
7,2021-06-10 00:00:00,2021,6,1.442574381
7,2021-06-16 00:00:00,2021,6,0.00281235
7,2021-06-17 00:00:00,2021,6,0.710942971
7,2021-06-21 00:00:00,2021,6,0.0
7,2021-06-23 00:00:00,2021,6,0.052107547
7,2021-07-03 00:00:00,2021,7,1.289058065
7,2021-07-06 00:00:00,2021,7,6.214346303
7,2021-07-11 00:00:00,2021,7,0.077670901
7,2021-07-16 00:00:00,2021,7,6.891231784
7,2021-07-17 00:00:00,2021,7,5.31207695
7,2021-07-23 00:00:00,2021,7,8.004678064
7,2021-08-03 00:00:00,2021,8,1.815380758
7,2021-08-09 00:00:00,2021,8,0.1135604
7,2021-08-11 00:00:00,2021,8,0.010008013
7,2021-08-15 00:00:00,2021,8,0.167813679
7,2021-08-17 00:00:00,2021,8,0.987647448
7,2021-08-20 00:00:00,2021,8,0.430705326
7,2021-08-24 00:00:00,2021,8,8.871720029
7,2021-08-29 00:00:00,2021,8,3.973909701
7,2021-09-01 00:00:00,2021,9,11.31372781
7,2021-09-05 00:00:00,2021,9,4.267969715
7,2021-09-06 00:00:00,2021,9,6.99937115
7,2021-09-09 00:00:00,2021,9,0.000311881
7,2021-09-12 00:00:00,2021,9,0.844999303
7,2021-09-16 00:00:00,2021,9,0.0
7,2021-09-19 00:00:00,2021,9,0.024868258
7,2021-09-20 00:00:00,2021,9,0.001527847
7,2021-10-28 00:00:00,2021,10,0.0
7,2021-11-03 00:00:00,2021,11,5.709952896
7,2021-11-04 00:00:00,2021,11,7.454651284
7,2021-11-06 00:00:00,2021,11,0.077207755
7,2021-11-10 00:00:00,2021,11,0.0
7,2021-11-13 00:00:00,2021,11,8.018354694
7,2021-11-19 00:00:00,2021,11,27.54435859
7,2021-11-23 00:00:00,2021,11,1.374836433
7,2021-12-01 00:00:00,2021,12,0.179280489
